time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
7.201000,0.093584,8.624271,-0.004138,-0.268469,8.732862,-0.004129,0.000000,7.000000,0.000000,44.950027,45.050736,45.049210,44.950027,0.000000,0.000021,0.000000,0.000000
7.251000,0.165031,8.261145,-0.003928,-0.007792,8.439678,-0.003906,0.000000,7.000000,0.000000,45.050736,44.989700,44.948501,45.009537,0.000000,0.000054,0.000000,0.000000
7.301000,0.167435,7.843603,-0.003677,0.218465,7.974546,-0.003659,0.000000,6.000000,0.000000,44.988174,45.076677,45.012589,44.922560,0.000000,0.000044,0.000000,0.000000
7.351000,0.116376,7.418629,-0.003523,0.026050,7.472907,-0.003513,0.000000,6.000000,0.000000,44.979019,44.968338,45.020218,45.030900,0.000000,0.000025,0.000000,0.000000
7.401000,0.082162,6.959244,-0.003447,0.079453,7.152541,-0.003443,0.000000,5.000000,0.000000,44.968338,45.053788,45.030900,44.945449,0.000000,0.000009,0.000000,0.000000
7.451000,0.056409,6.457460,-0.003405,0.228297,6.934749,-0.003403,0.000000,5.000000,0.000000,45.055314,44.988174,44.945449,45.011063,0.000000,0.000006,0.000000,0.000000
7.501000,-0.015288,5.891617,-0.003462,0.368205,6.211417,-0.003473,0.000000,4.000000,0.000000,44.931716,45.120928,45.069047,44.879835,0.000000,-0.000025,0.000000,0.000000
7.551000,-0.127229,5.344951,-0.003664,0.215464,5.530056,-0.003688,0.000000,4.000000,0.000000,44.930190,45.030900,45.069047,44.969863,0.000000,-0.000059,0.000000,0.000000
7.601000,-0.230411,4.824064,-0.003990,0.451125,5.077183,-0.004019,0.000000,3.000000,0.000000,44.950027,45.108721,45.049210,44.892042,0.000000,-0.000072,0.000000,0.000000
7.651000,-0.364729,4.323754,-0.004384,0.263591,4.537398,-0.004419,0.000000,3.000000,0.000000,44.953079,45.020218,45.046159,44.979019,0.000000,-0.000087,0.000000,0.000000
7.701000,-0.461568,3.817338,-0.004875,0.087948,3.890547,-0.004917,0.000000,2.000000,0.000000,44.869154,45.081254,45.130083,44.919509,0.000000,-0.000103,0.000000,0.000000
7.751000,-0.515059,3.357927,-0.005382,-0.022718,3.372194,-0.005423,0.000000,2.000000,0.000000,44.946975,45.000381,45.052262,45.000381,0.000000,-0.000103,0.000000,0.000000
7.801000,-0.535532,2.899486,-0.005846,-0.152464,3.084528,-0.005878,0.000000,1.000000,0.000000,44.914931,45.021744,45.084306,44.979019,0.000000,-0.000082,0.000000,0.000000
7.851000,-0.505078,2.427010,-0.006170,-0.076919,2.629966,-0.006190,0.000000,1.000000,0.000000,45.024796,45.011063,44.974441,44.989700,0.000000,-0.000051,0.000000,0.000000
7.901000,-0.458841,1.943067,-0.006373,-0.016454,1.866887,-0.006387,0.000000,0.000000,0.000000,44.930190,45.125505,45.069047,44.873732,0.000000,-0.000036,0.000000,0.000000
7.951000,-0.437269,1.506779,-0.006485,-0.088344,1.298197,-0.006488,0.000000,0.000000,0.000000,44.957656,45.012589,45.041581,44.988174,0.000000,-0.000008,0.000000,0.000000
8.001000,-0.437695,1.079587,-0.006516,0.044253,0.812853,-0.006519,1.000000,1.000000,0.000000,44.922560,45.081254,45.078202,44.919509,0.000000,-0.000008,0.000000,0.000000
8.051000,-0.333929,0.848780,-0.006539,0.163369,0.785489,-0.006538,1.000000,1.000000,0.000000,44.866102,45.067521,45.133135,44.931716,0.000000,0.000002,0.000000,0.000000
8.101000,-0.076545,0.836292,-0.006491,0.449663,0.626484,-0.006485,2.000000,2.000000,0.000000,44.988174,45.087358,45.012589,44.913405,0.000000,0.000015,0.000000,0.000000
8.151000,0.271114,1.003661,-0.006488,0.699405,0.877088,-0.006501,2.000000,2.000000,0.000000,44.948501,45.046159,45.052262,44.953079,0.000000,-0.000029,0.000000,0.000000
8.201000,0.686973,1.299693,-0.006890,1.194435,1.235597,-0.006937,3.000000,3.000000,0.000000,45.084306,45.011063,44.914931,44.988174,0.000000,-0.000115,0.000000,0.000000
8.251000,1.121679,1.656629,-0.007637,1.622822,1.671942,-0.007717,3.000000,3.000000,0.000000,45.021744,45.017166,44.977493,44.983597,0.000000,-0.000192,0.000000,0.000000
8.301000,1.594000,2.055157,-0.008849,2.186745,2.296425,-0.008963,4.000000,4.000000,0.000000,45.159075,44.988174,44.838636,45.014115,0.000000,-0.000283,0.000000,0.000000
8.351000,2.036426,2.424981,-0.010307,2.713482,2.700834,-0.010433,4.000000,4.000000,0.000000,45.011063,45.026322,44.988174,44.974441,0.000000,-0.000311,0.000000,0.000000
8.401000,2.483968,2.809552,-0.012044,3.059005,3.164298,-0.012193,5.000000,5.000000,0.000000,45.102617,44.982071,44.895094,45.020218,0.000000,-0.000368,0.000000,0.000000
8.451000,2.942109,3.210960,-0.013954,3.488169,3.618265,-0.014120,5.000000,5.000000,0.000000,45.006485,44.979019,44.989700,45.023270,0.000000,-0.000409,0.000000,0.000000
8.501000,3.452031,3.640245,-0.016131,3.722114,3.924566,-0.016316,6.000000,6.000000,0.000000,45.058366,44.989700,44.939345,45.012589,0.000000,-0.000457,0.000000,0.000000
8.551000,4.014985,4.082031,-0.018535,4.291435,4.362748,-0.018743,6.000000,6.000000,0.000000,44.994278,45.027848,45.001907,44.974441,0.000000,-0.000512,0.000000,0.000000
8.601000,4.584446,4.574131,-0.021298,4.725665,4.913287,-0.021531,7.000000,7.000000,0.000000,45.120928,44.960708,44.876783,45.041581,0.000000,-0.000578,0.000000,0.000000
8.651000,5.145874,5.063986,-0.024334,5.483728,5.517834,-0.024593,7.000000,7.000000,0.000000,45.073625,45.008011,44.922560,44.995804,0.000000,-0.000639,0.000000,0.000000
8.701000,5.675216,5.540907,-0.027645,6.150210,6.150596,-0.027914,8.000000,8.000000,0.000000,45.185016,44.983597,44.811170,45.020218,0.000000,-0.000668,0.000000,0.000000
8.751000,6.163170,5.968642,-0.030929,6.397402,6.331711,-0.031195,8.000000,8.000000,0.000000,44.956130,45.043107,45.040055,44.960708,0.000000,-0.000658,0.000000,0.000000
8.801000,6.702106,6.453232,-0.034309,6.965886,6.570298,-0.034587,9.000000,9.000000,0.000000,45.096513,45.059892,44.899672,44.943923,0.000000,-0.000690,0.000000,0.000000
8.851000,7.215977,7.004935,-0.037822,7.456400,7.193048,-0.038115,9.000000,9.000000,0.000000,45.027848,44.977493,44.968338,45.026322,0.000000,-0.000723,0.000000,0.000000
8.901000,7.729852,7.582769,-0.041583,7.959247,7.668605,-0.041890,10.000000,10.000000,0.000000,45.134661,44.977493,44.861524,45.026322,0.000000,-0.000762,0.000000,0.000000
8.951000,8.244259,8.132056,-0.045426,8.615409,8.524612,-0.045745,10.000000,10.000000,0.000000,45.105669,44.988174,44.888991,45.017166,0.000000,-0.000789,0.000000,0.000000
9.001000,8.743901,8.638683,-0.049397,8.938862,8.800194,-0.049717,9.000000,9.000000,0.000000,45.090410,44.988174,44.904250,45.015640,0.000000,-0.000795,0.000000,0.000000
9.051000,9.005106,8.961809,-0.053156,9.157520,8.970067,-0.053432,9.000000,9.000000,0.000000,45.201801,44.962234,44.794385,45.041581,0.000000,-0.000689,0.000000,0.000000
9.101000,9.018978,9.060194,-0.056253,9.234775,9.066793,-0.056474,8.000000,8.000000,0.000000,45.081254,44.992752,44.914931,45.011063,0.000000,-0.000554,0.000000,0.000000
9.151000,8.830207,8.971442,-0.058704,9.231992,9.101647,-0.058881,8.000000,8.000000,0.000000,45.152972,44.965286,44.843214,45.038529,0.000000,-0.000442,0.000000,0.000000
9.201000,8.465913,8.701768,-0.060758,8.702526,8.927533,-0.060915,7.000000,7.000000,0.000000,44.948501,44.939345,45.049210,45.064469,0.000000,-0.000389,0.000000,0.000000
9.251000,8.064322,8.311175,-0.062615,8.429120,8.835752,-0.062765,7.000000,7.000000,0.000000,45.090410,44.960708,44.905776,45.041581,0.000000,-0.000369,0.000000,0.000000
9.301000,7.594041,7.803974,-0.064593,7.884345,8.187708,-0.064762,6.000000,6.000000,0.000000,44.864576,44.994278,45.131609,45.008011,0.000000,-0.000418,0.000000,0.000000
9.351000,7.122659,7.297373,-0.066749,7.204016,7.545510,-0.066934,6.000000,6.000000,0.000000,44.927138,44.982071,45.069047,45.021744,0.000000,-0.000456,0.000000,0.000000
9.401000,6.671302,6.788723,-0.069094,6.964294,7.195218,-0.069285,5.000000,5.000000,0.000000,44.914931,45.026322,45.081254,44.975967,0.000000,-0.000474,0.000000,0.000000
9.451000,6.203546,6.266663,-0.071515,6.357053,6.681821,-0.071719,5.000000,5.000000,0.000000,44.957656,45.004959,45.038529,44.998856,0.000000,-0.000504,0.000000,0.000000
9.501000,5.727147,5.743690,-0.074132,5.865606,5.941479,-0.074345,4.000000,4.000000,0.000000,44.834058,45.030900,45.162127,44.972915,0.000000,-0.000530,0.000000,0.000000
9.551000,5.233275,5.265873,-0.076788,5.469557,5.675870,-0.077011,4.000000,4.000000,0.000000,44.979019,44.960708,45.015640,45.043107,0.000000,-0.000549,0.000000,0.000000
9.601000,4.698249,4.760460,-0.079612,5.044760,5.126622,-0.079845,3.000000,3.000000,0.000000,44.863050,45.001907,45.133135,45.003433,0.000000,-0.000576,0.000000,0.000000
9.651000,4.167751,4.266787,-0.082495,4.580445,4.541836,-0.082737,3.000000,3.000000,0.000000,44.969863,45.012589,45.026322,44.992752,0.000000,-0.000596,0.000000,0.000000
9.701000,3.622491,3.779842,-0.085525,3.996644,4.001941,-0.085771,2.000000,2.000000,0.000000,44.853895,44.997330,45.140764,45.006485,0.000000,-0.000610,0.000000,0.000000
9.751000,3.087256,3.305403,-0.088507,3.602907,3.640824,-0.088753,2.000000,2.000000,0.000000,44.972915,44.988174,45.023270,45.015640,0.000000,-0.000607,0.000000,0.000000
9.801000,2.532045,2.802047,-0.091643,2.931881,2.960473,-0.091897,1.000000,1.000000,0.000000,44.812696,45.004959,45.181964,44.998856,0.000000,-0.000630,0.000000,0.000000
9.851000,2.021158,2.319234,-0.094732,2.385659,2.829211,-0.094982,1.000000,1.000000,0.000000,45.004959,44.940871,44.991226,45.064469,0.000000,-0.000618,0.000000,0.000000
9.901000,1.524855,1.785035,-0.097861,2.050285,2.195016,-0.098113,0.000000,0.000000,0.000000,44.885939,45.035477,45.108721,44.969863,0.000000,-0.000625,0.000000,0.000000
9.951000,1.019877,1.273460,-0.100962,1.653337,1.365421,-0.101220,0.000000,0.000000,0.000000,44.950027,45.072099,45.044633,44.931716,0.000000,-0.000637,0.000000,0.000000
10.001000,0.486459,0.808168,-0.104162,0.844873,0.886104,-0.104413,-1.000000,0.000000,0.000000,44.831006,44.983597,45.163653,45.020218,0.000000,-0.000624,0.000000,0.000000
10.051000,-0.020985,0.465031,-0.107119,0.702242,0.678811,-0.107344,-1.000000,0.000000,0.000000,44.962234,45.062943,45.033951,44.940871,0.000000,-0.000559,0.000000,0.000000
10.101000,-0.582794,0.218699,-0.109769,0.044379,0.260159,-0.109966,-2.000000,0.000000,0.000000,44.840162,44.994278,45.156023,45.009537,0.000000,-0.000490,0.000000,0.000000
10.151000,-1.139969,0.086849,-0.111997,-0.328006,0.106301,-0.112157,-2.000000,0.000000,0.000000,44.957656,45.017166,45.038529,44.986648,0.000000,-0.000399,0.000000,0.000000
10.201000,-1.703039,0.027148,-0.113711,-0.965388,0.153751,-0.113826,-3.000000,0.000000,0.000000,44.933242,44.933242,45.062943,45.070573,0.000000,-0.000290,0.000000,0.000000
10.251000,-2.221283,-0.022728,-0.114887,-1.632445,0.193775,-0.114964,-3.000000,0.000000,0.000000,44.959182,44.956130,45.038529,45.046159,0.000000,-0.000190,0.000000,0.000000
10.301000,-2.717019,-0.087108,-0.115681,-2.165026,0.095389,-0.115733,-4.000000,0.000000,0.000000,44.905776,44.939345,45.091936,45.061418,0.000000,-0.000129,0.000000,0.000000
10.351000,-3.174434,-0.142672,-0.116172,-2.577961,0.262019,-0.116197,-4.000000,0.000000,0.000000,45.024796,44.985122,44.972915,45.015640,0.000000,-0.000062,0.000000,0.000000
10.401000,-3.647363,-0.220056,-0.116363,-3.035367,0.355378,-0.116371,-5.000000,0.000000,0.000000,44.965286,44.934768,45.032425,45.067521,0.000000,-0.000019,0.000000,0.000000
10.451000,-4.124586,-0.327973,-0.116345,-3.783137,0.352735,-0.116336,-5.000000,0.000000,0.000000,44.960708,44.953079,45.037003,45.049210,0.000000,0.000025,0.000000,0.000000
10.501000,-4.573108,-0.445353,-0.116129,-4.264989,0.425154,-0.116107,-6.000000,0.000000,0.000000,44.946975,44.924086,45.050736,45.078202,0.000000,0.000057,0.000000,0.000000
10.551000,-4.993930,-0.576308,-0.115768,-4.938116,0.292455,-0.115735,-6.000000,0.000000,0.000000,44.928664,44.975967,45.070573,45.026322,0.000000,0.000082,0.000000,0.000000
10.601000,-5.373012,-0.695915,-0.115278,-5.462043,0.177762,-0.115235,-7.000000,0.000000,0.000000,44.904250,44.971389,45.093462,45.029374,0.000000,0.000107,0.000000,0.000000
10.651000,-5.731219,-0.770663,-0.114689,-6.012495,-0.113112,-0.114638,-7.000000,0.000000,0.000000,44.913405,45.012589,45.085832,44.988174,0.000000,0.000129,0.000000,0.000000
10.701000,-6.102093,-0.784519,-0.113979,-6.280818,-0.166853,-0.113916,-8.000000,0.000000,0.000000,44.930190,44.991226,45.069047,45.009537,0.000000,0.000158,0.000000,0.000000
10.751000,-6.493993,-0.754941,-0.113104,-6.693056,-0.216903,-0.113026,-8.000000,0.000000,0.000000,44.995804,45.018692,45.003433,44.982071,0.000000,0.000193,0.000000,0.000000
10.801000,-6.949157,-0.685977,-0.112021,-7.115319,-0.310110,-0.111924,-9.000000,0.000000,0.000000,44.933242,44.939345,45.065995,45.061418,0.000000,0.000240,0.000000,0.000000
10.851000,-7.438820,-0.595269,-0.110716,-7.405303,-0.329803,-0.110603,-9.000000,0.000000,0.000000,44.997330,44.998856,45.001907,45.000381,0.000000,0.000280,0.000000,0.000000
10.901000,-7.965252,-0.503255,-0.109215,-7.837140,-0.318789,-0.109088,-10.000000,0.000000,0.000000,44.960708,44.975967,45.040055,45.023270,0.000000,0.000317,0.000000,0.000000
10.951000,-8.504910,-0.419851,-0.107594,-8.392187,-0.139912,-0.107457,-10.000000,0.000000,0.000000,45.012589,44.963760,44.986648,45.035477,0.000000,0.000340,0.000000,0.000000
11.001000,-9.055273,-0.363719,-0.105843,-8.798510,-0.038812,-0.105698,-11.000000,0.000000,0.000000,44.974441,44.931716,45.024796,45.067521,0.000000,0.000361,0.000000,0.000000
11.051000,-9.617801,-0.330163,-0.104037,-9.547009,-0.084209,-0.103892,-11.000000,0.000000,0.000000,44.963760,44.945449,45.037003,45.053788,0.000000,0.000362,0.000000,0.000000
11.101000,-10.157273,-0.299502,-0.102237,-9.812414,0.029733,-0.102092,-12.000000,0.000000,0.000000,44.991226,44.934768,45.008011,45.064469,0.000000,0.000362,0.000000,0.000000
11.151000,-10.706486,-0.281369,-0.100429,-10.316405,-0.140044,-0.100285,-12.000000,0.000000,0.000000,44.985122,45.011063,45.015640,44.988174,0.000000,0.000357,0.000000,0.000000
11.201000,-11.285049,-0.261669,-0.098649,-10.872967,0.102813,-0.098507,-13.000000,0.000000,0.000000,44.953079,44.895094,45.047684,45.104143,0.000000,0.000354,0.000000,0.000000
11.251000,-11.852567,-0.264412,-0.096905,-11.567119,0.180051,-0.096768,-13.000000,0.000000,0.000000,44.982071,44.910353,45.018692,45.088884,0.000000,0.000342,0.000000,0.000000
11.301000,-12.372240,-0.304874,-0.095250,-12.122384,0.143619,-0.095123,-14.000000,0.000000,0.000000,44.919509,44.925612,45.079728,45.073625,0.000000,0.000318,0.000000,0.000000
11.351000,-12.858985,-0.367769,-0.093714,-12.665213,0.192746,-0.093597,-14.000000,0.000000,0.000000,44.956130,44.965286,45.044633,45.035477,0.000000,0.000293,0.000000,0.000000
11.401000,-13.348488,-0.431752,-0.092274,-13.269714,-0.045019,-0.092160,-15.000000,0.000000,0.000000,44.867628,44.945449,45.131609,45.055314,0.000000,0.000283,0.000000,0.000000
11.451000,-13.783590,-0.453811,-0.090827,-13.785543,-0.048479,-0.090712,-15.000000,0.000000,0.000000,44.972915,44.986648,45.027848,45.012589,0.000000,0.000288,0.000000,0.000000
11.501000,-14.204558,-0.447455,-0.089423,-14.232496,-0.168597,-0.089313,-16.000000,0.000000,0.000000,44.925612,44.962234,45.073625,45.037003,0.000000,0.000273,0.000000,0.000000
11.551000,-14.633207,-0.406240,-0.088037,-14.885856,-0.283681,-0.087925,-16.000000,0.000000,0.000000,44.937819,44.975967,45.061418,45.023270,0.000000,0.000279,0.000000,0.000000
11.601000,-15.052994,-0.336896,-0.086613,-15.144929,-0.329719,-0.086498,-17.000000,0.000000,0.000000,44.946975,44.982071,45.053788,45.018692,0.000000,0.000286,0.000000,0.000000
11.651000,-15.499635,-0.257004,-0.085154,-15.498233,-0.058626,-0.085034,-17.000000,0.000000,0.000000,45.037003,44.960708,44.963760,45.038529,0.000000,0.000298,0.000000,0.000000
11.701000,-15.997773,-0.215368,-0.083690,-16.209031,-0.140236,-0.083576,-18.000000,0.000000,0.000000,44.901198,44.921035,45.099565,45.079728,0.000000,0.000285,0.000000,0.000000
11.751000,-16.465984,-0.186595,-0.082231,-16.564124,-0.010161,-0.082111,-18.000000,0.000000,0.000000,45.017166,44.977493,44.982071,45.021744,0.000000,0.000299,0.000000,0.000000
11.801000,-16.958574,-0.180397,-0.080709,-17.034367,0.216449,-0.080586,-19.000000,0.000000,0.000000,44.969863,44.896620,45.030900,45.102617,0.000000,0.000307,0.000000,0.000000
11.851000,-17.483755,-0.216075,-0.079251,-17.375387,0.102607,-0.079137,-19.000000,0.000000,0.000000,44.985122,44.998856,45.015640,45.001907,0.000000,0.000284,0.000000,0.000000
11.901000,-18.046936,-0.250986,-0.077894,-17.924165,-0.079955,-0.077789,-20.000000,0.000000,0.000000,44.904250,44.950027,45.096513,45.049210,0.000000,0.000260,0.000000,0.000000
11.951000,-18.590426,-0.263003,-0.076671,-18.540578,0.245694,-0.076578,-20.000000,0.000000,0.000000,45.003433,44.925612,44.995804,45.073625,0.000000,0.000234,0.000000,0.000000
12.001000,-19.103938,-0.298643,-0.075517,-19.066002,-0.030771,-0.075426,-19.000000,0.000000,0.000000,44.919509,44.948501,45.081254,45.050736,0.000000,0.000227,0.000000,0.000000
12.051000,-19.337123,-0.315912,-0.074416,-19.262821,0.073304,-0.074326,-19.000000,0.000000,0.000000,44.927138,44.928664,45.073625,45.070573,0.000000,0.000225,0.000000,0.000000
12.101000,-19.326522,-0.350484,-0.073321,-18.977525,-0.052259,-0.073235,-18.000000,0.000000,0.000000,44.982071,45.038529,45.017166,44.960708,0.000000,0.000214,0.000000,0.000000
12.151000,-19.198581,-0.356106,-0.072222,-19.021642,-0.175457,-0.072132,-18.000000,0.000000,0.000000,44.919509,44.969863,45.081254,45.029374,0.000000,0.000225,0.000000,0.000000
12.201000,-18.890563,-0.319067,-0.071117,-18.906141,-0.262655,-0.071030,-17.000000,0.000000,0.000000,44.989700,45.011063,45.011063,44.988174,0.000000,0.000218,0.000000,0.000000
12.251000,-18.463052,-0.253649,-0.070083,-18.546698,-0.238294,-0.070003,-17.000000,0.000000,0.000000,44.982071,44.994278,45.018692,45.004959,0.000000,0.000200,0.000000,0.000000
12.301000,-17.942309,-0.177918,-0.069137,-18.276246,-0.237851,-0.069063,-16.000000,0.000000,0.000000,45.050736,45.020218,44.948501,44.979019,0.000000,0.000186,0.000000,0.000000
12.351000,-17.367023,-0.093269,-0.068314,-17.714140,-0.210554,-0.068254,-16.000000,0.000000,0.000000,45.020218,45.004959,44.979019,44.995804,0.000000,0.000149,0.000000,0.000000
12.401000,-16.793300,-0.023100,-0.067592,-17.146963,-0.234059,-0.067536,-15.000000,0.000000,0.000000,45.059892,45.067521,44.939345,44.933242,0.000000,0.000139,0.000000,0.000000
12.451000,-16.247249,0.028390,-0.066902,-16.512510,0.053089,-0.066849,-15.000000,0.000000,0.000000,45.067521,45.006485,44.931716,44.994278,0.000000,0.000132,0.000000,0.000000
12.501000,-15.715968,0.035587,-0.066242,-15.990410,-0.186974,-0.066188,-14.000000,0.000000,0.000000,45.037003,45.098039,44.962234,44.901198,0.000000,0.000135,0.000000,0.000000
12.551000,-15.199836,0.061383,-0.065548,-15.579534,-0.090994,-0.065491,-14.000000,0.000000,0.000000,45.023270,45.004959,44.975967,44.995804,0.000000,0.000143,0.000000,0.000000
12.601000,-14.654721,0.090761,-0.064801,-15.208813,-0.079949,-0.064739,-13.000000,0.000000,0.000000,45.047684,45.046159,44.953079,44.953079,0.000000,0.000154,0.000000,0.000000
12.651000,-14.098092,0.108588,-0.064055,-14.631089,-0.006144,-0.063998,-13.000000,0.000000,0.000000,45.035477,45.012589,44.963760,44.988174,0.000000,0.000143,0.000000,0.000000
12.701000,-13.528234,0.113934,-0.063329,-14.136358,0.154122,-0.063268,-12.000000,0.000000,0.000000,45.101091,45.038529,44.898146,44.962234,0.000000,0.000151,0.000000,0.000000
12.751000,-12.992887,0.080335,-0.062523,-13.379082,0.265045,-0.062453,-12.000000,0.000000,0.000000,45.065995,45.023270,44.934768,44.977493,0.000000,0.000173,0.000000,0.000000
12.801000,-12.516815,0.019111,-0.061618,-12.878651,0.154495,-0.061542,-11.000000,0.000000,0.000000,45.050736,45.059892,44.950027,44.939345,0.000000,0.000187,0.000000,0.000000
12.851000,-12.056096,-0.042642,-0.060644,-12.346895,-0.045321,-0.060561,-11.000000,0.000000,0.000000,44.980545,45.067521,45.018692,44.933242,0.000000,0.000205,0.000000,0.000000
12.901000,-11.585302,-0.052752,-0.059607,-11.862957,-0.124278,-0.059527,-10.000000,0.000000,0.000000,45.069047,45.078202,44.931716,44.921035,0.000000,0.000198,0.000000,0.000000
12.951000,-11.120370,-0.021706,-0.058648,-11.593671,-0.164427,-0.058572,-10.000000,0.000000,0.000000,44.972915,44.992752,45.026322,45.006485,0.000000,0.000189,0.000000,0.000000
13.001000,-10.608376,0.008109,-0.057730,-10.971112,-0.072763,-0.057658,-9.000000,0.000000,0.000000,45.076677,45.064469,44.924086,44.934768,0.000000,0.000179,0.000000,0.000000
13.051000,-10.124025,0.017188,-0.056869,-10.215316,0.043243,-0.056798,-9.000000,0.000000,0.000000,45.056840,45.046159,44.942397,44.953079,0.000000,0.000176,0.000000,0.000000
13.101000,-9.662803,0.016730,-0.055982,-10.119091,-0.032545,-0.055911,-8.000000,0.000000,0.000000,45.029374,45.012589,44.971389,44.986648,0.000000,0.000177,0.000000,0.000000
